DL_bitrate,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
8279,86,20.0
9115,83,16.0
8256,81,12.0
5823,78,8.0
9819,75,4.0
7277,73,0.0
3771,73,0.0
4381,73,0.0
3202,73,0.0
2531,73,0.0
2531,73,0.0
899,73,0.0
2448,74,0.0
6263,74,0.0
9502,75,0.0
10289,75,0.0
10400,76,0.0
9807,76,0.0
5253,77,0.0
6425,77,0.0
8830,78,0.0
7688,78,0.0
7688,78,0.0
10677,78,0.0
10927,78,0.0
12072,77,0.0
10151,77,0.0
8750,76,0.0
11623,76,0.0
9657,75,0.0
8793,75,0.0
8044,74,0.0
13093,74,0.0
2754,73,0.0
2754,74,0.0
7235,75,0.0
9031,75,0.0
6332,76,0.0
5649,77,0.0
6674,77,0.0
9513,78,0.0
10029,79,0.0
9894,79,0.0
11393,80,0.0
11462,81,0.0
50,81,0.0
50,81,0.0
2888,82,0.0
6606,81,0.0
11866,81,0.0
10051,81,0.0
7837,80,0.0
8725,80,0.0
7674,79,0.0
11412,79,0.0
9266,79,0.0
10273,78,0.0
10054,78,0.0
1609,77,0.0
6555,76,0.0
7302,76,0.0
7353,76,0.0
5327,76,0.0
6034,76,0.0
5324,75,0.0
3485,75,0.0
3222,75,0.0
4595,75,0.0
7528,75,0.0
8051,75,0.0
2386,75,0.0
6503,75,0.0
9238,75,0.0
8406,75,0.0
9940,75,0.0
7690,75,0.0
5060,75,0.0
3710,75,0.0
5036,75,0.0
3780,75,0.0
3218,75,0.0
5281,75,0.0
3592,111,0.0
7299,129,0.0
6613,146,0.0
5965,164,0.0
5542,182,0.0
5337,199,0.0
6141,217,0.0
8999,235,0.0
8979,252,0.0
5295,270,0.0
3473,288,0.0
5026,287,0.0
6989,287,0.0
3724,269,0.0
4235,252,0.0
3624,234,0.0
3571,216,0.0
5497,198,0.0
5448,180,0.0
7356,163,0.0
6615,145,0.0
50,127,0.0
6066,92,0.0
9139,75,0.0
3617,75,0.0
6206,75,0.0
3964,75,0.0
3919,76,0.0
6625,76,0.0
8801,76,0.0
11046,76,0.0
7651,77,0.0
7651,77,0.0
9365,77,0.0
5914,77,0.0
7240,77,0.0
10465,77,0.0
4955,76,0.0
436,76,0.0
659,76,0.0
815,76,0.0
615,76,0.0
234,75,0.0
111,75,0.0
3302,75,0.0
3302,75,0.0
3112,75,0.0
7007,75,0.0
10724,75,0.0
11697,75,0.0
10715,75,0.0
10733,75,0.0
9278,76,0.0
8503,76,0.0
9385,76,0.0
9654,76,0.0
9377,76,0.0
50,76,0.0
4085,76,0.0
8355,76,0.0
6577,76,0.0
7341,76,0.0
5789,76,0.0
5652,76,0.0
5433,76,0.0
6074,76,0.0
5431,76,0.0
5192,76,0.0
2362,76,0.0
50,76,0.0
5737,76,0.0
7055,76,0.0
7943,77,0.0
7728,77,0.0
5038,77,0.0
4626,77,0.0
6173,77,0.0
6679,78,0.0
3786,78,0.0
7027,78,0.0
5424,78,0.0
249,78,0.0
7831,78,0.0
7665,77,0.0
3893,77,0.0
4894,77,0.0
7751,76,0.0
7357,76,0.0
7241,76,0.0
7158,75,0.0
11918,75,0.0
2475,75,0.0
261,75,0.0
4759,75,0.0
4686,76,0.0
3847,76,0.0
2946,77,0.0
1572,77,0.0
1475,78,0.0
2144,78,0.0
2667,79,0.0
3490,79,0.0
3047,80,0.0
50,80,0.0
1495,81,0.0
3648,80,0.0
3222,80,0.0
1160,79,0.0
3546,79,0.0
2633,78,0.0
2729,78,0.0
1306,77,0.0
2834,77,0.0
1836,76,0.0
113,76,0.0
1811,76,0.0
1216,75,0.0
3316,76,0.0
1262,76,0.0
1239,76,0.0
2698,76,0.0
971,77,0.0
1949,77,0.0
1685,77,0.0
3600,77,0.0
3879,78,0.0
503,78,0.0
750,79,13.3
2055,79,20.0
2446,79,26.7
2873,79,33.3
2422,79,40.0
2744,79,46.7
1303,79,53.3
3167,79,60.0
2317,79,66.7
1821,79,73.3
257,79,80.0
357,81,86.7
258,83,93.3
111,88,100.0
156,91,100.0
150,93,100.0
223,95,100.0
89,98,100.0
111,100,100.0
201,103,100.0
223,105,100.0
257,107,100.0
413,110,100.0
201,112,93.3
156,115,80.0
105,115,73.3
89,115,66.7
55,115,60.0
100,115,53.3
78,115,46.7
167,115,40.0
204,115,33.3
241,115,26.7
156,115,20.0
435,112,13.3
537,107,0.0
615,105,0.0
447,103,0.0
313,100,0.0
369,98,0.0
469,95,0.0
301,93,0.0
290,91,0.0
301,88,0.0
413,86,0.0
670,84,0.0
716,80,0.0
3986,80,0.0
2022,80,0.0
2286,81,0.0
2585,81,0.0
50,81,0.0
8719,82,2.7
7332,82,4.0
7332,82,5.3
10200,83,8.0
3569,83,9.3
7096,83,10.7
4901,83,12.0
4467,83,13.3
6526,83,14.7
1629,83,16.0
50,83,17.3
313,82,18.7
2653,81,17.3
4794,80,16.0
4129,79,14.7
2335,79,13.3
10032,78,12.0
6431,77,10.7
3547,76,9.3
11466,75,8.0
18281,75,6.7
13476,74,5.3
13476,73,4.0
18474,71,0.0
22338,71,0.0
22347,72,0.0
23612,72,0.0
23304,72,0.0
23698,72,0.0
49707,72,0.0
169928,73,0.0
160686,73,0.0
81458,73,0.0
50,73,0.0
22373,73,0.0
12009,73,0.0
19756,73,0.0
22608,73,0.0
21921,73,0.0
21921,72,0.0
22120,72,0.0
20406,72,0.0
22341,72,0.0
830,72,0.0
830,72,0.0
18459,72,0.0
20492,72,0.0
21083,72,0.0
21244,72,0.0
21679,72,0.0
25720,72,0.0
111976,72,0.0
118418,72,0.0
128144,72,0.0
114760,72,0.0
50,72,0.0
50,72,0.0
27582,72,0.0
77775,72,0.0
185308,72,0.0
259679,72,0.0
265269,72,0.0
232883,72,0.0
285648,72,0.0
242691,72,0.0
249421,72,0.0
47026,72,0.0
47026,72,0.0
56637,72,0.0
31245,72,0.0
2767,72,0.0
15091,72,0.0
2043,72,0.0
2043,72,0.0
18604,72,0.0
26386,72,0.0
35540,72,0.0
40631,72,0.0
50,72,0.0
50,72,0.0
45000,72,0.0
76339,72,0.0
206716,72,0.0
335777,72,0.0
295681,72,0.0
1998,72,0.0
38605,72,0.0
100233,72,0.0
69619,72,0.0
116392,72,0.0
15514,72,0.0
34289,72,0.0
100666,72,0.0
112967,72,0.0
131348,72,0.0
129752,72,0.0
100628,72,0.0
114393,72,0.0
135879,72,0.0
108155,72,0.0
70746,72,0.0
50,72,0.0
22067,72,0.0
116031,72,0.0
105623,72,0.0
115003,72,0.0
110832,72,0.0
136737,72,0.0
126292,72,0.0
133265,72,0.0
143305,72,0.0
62098,72,0.0
50,72,0.0
115844,73,0.0
145495,73,0.0
130691,73,0.0
123615,73,0.0
133518,73,0.0
157697,73,0.0
122899,73,0.0
118083,73,0.0
128921,73,0.0
11256,73,0.0
11256,72,0.0
12793,72,0.0
108852,72,0.0
105816,72,0.0
109953,72,0.0
132158,72,0.0
127196,72,0.0
111455,72,0.0
108443,72,0.0
137738,72,0.0
143488,72,0.0
102459,72,0.0
14407,72,0.0
67075,72,0.0
108444,72,0.0
120042,72,0.0
111026,72,0.0
125961,72,0.0
120653,72,0.0
103026,72,0.0
114211,72,0.0
101017,72,0.0
115931,72,0.0
103227,72,0.0
50,72,0.0
19116,73,0.0
22996,73,0.0
23599,73,0.0
21230,73,0.0
21292,73,0.0
23849,73,0.0
22563,73,0.0
21889,73,0.0
24011,73,0.0
52297,73,0.0
52297,73,0.0
109337,73,0.0
112295,73,0.0
125542,73,0.0
112880,73,0.0
108014,73,0.0
99487,73,0.0
112291,73,0.0
120514,73,0.0
102283,73,0.0
108771,73,0.0
50,73,0.0
50,73,0.0
19965,73,0.0
78,74,0.0
659,74,0.0
895,74,0.0
100,74,0.0
2394,75,0.0
6162,75,0.0
50,75,0.0
50,75,0.0
1809,75,0.0
50,75,0.0
3959,74,0.0
36419,74,0.0
29207,73,0.0
29207,73,0.0
4235,73,0.0
22082,72,0.0
20404,72,0.0
22188,72,0.0
22978,72,0.0
23127,72,0.0
106515,72,0.0
117753,72,0.0
111316,72,0.0
119412,72,0.0
96013,72,0.0
50,72,0.0
7710,73,0.0
25686,73,0.0
26555,73,0.0
26555,73,0.0
26258,73,0.0
22180,73,0.0
22353,73,0.0
21867,73,0.0
21567,73,0.0
19989,73,0.0
16504,73,0.0
50,73,0.0
19633,73,0.0
26586,73,0.0
26898,73,0.0
27994,73,0.0
30238,73,0.0
44143,73,0.0
26936,73,0.0
28072,73,0.0
29052,73,0.0
9673,73,0.0
9673,73,0.0
25639,73,0.0
25708,73,0.0
28557,73,0.0
28192,73,0.0
28460,73,0.0
27866,73,0.0
26422,73,0.0
28135,73,0.0
26933,73,0.0
1894,73,0.0
1894,72,0.0
27489,72,0.0
27010,72,0.0
26869,72,0.0
27749,72,0.0
28644,72,0.0
86462,72,0.0
98954,72,0.0
97855,72,0.0
101659,72,0.0
102239,72,0.0
10192,72,0.0
7656,72,0.0
23879,72,0.0
22929,72,0.0
95339,72,0.0
110509,72,0.0
92197,72,0.0
113116,72,0.0
111905,72,0.0
106231,72,0.0
114885,72,0.0
102913,72,0.0
50,72,0.0
12930,73,0.0
18579,73,0.0
20192,73,0.0
19005,73,0.0
19855,73,0.0
19017,73,0.0
20013,73,0.0
19647,73,0.0
18899,73,0.0
63420,73,0.0
42105,73,0.0
50,73,0.0
17424,73,0.0
20651,73,0.0
19992,73,0.0
18286,73,0.0
19477,73,0.0
19146,73,0.0
20042,73,0.0
18426,73,0.0
19687,73,0.0
1279,73,0.0
1279,72,0.0
4954,72,0.0
26042,72,0.0
24697,72,0.0
83651,72,0.0
87991,72,0.0
100233,72,0.0
99708,72,0.0
98956,72,0.0
110623,72,0.0
129198,72,0.0
110849,72,0.0
50,72,0.0
50,72,0.0
7491,72,0.0
21264,72,0.0
20502,72,0.0
20640,72,0.0
64129,72,0.0
115845,72,0.0
117539,72,0.0
107050,72,0.0
96699,72,0.0
104189,72,0.0
100993,72,0.0
2136,72,0.0
22165,72,0.0
22745,72,0.0
23098,72,0.0
24323,72,0.0
22444,72,0.0
22156,72,0.0
109742,72,0.0
118945,72,0.0
121019,72,0.0
8653,72,0.0
8653,72,0.0
17955,72,0.0
17745,72,0.0
18939,72,0.0
18463,72,0.0
60281,72,0.0
72730,72,0.0
70858,72,0.0
79808,72,0.0
76765,72,0.0
69561,72,0.0
50,72,0.0
11222,72,0.0
16794,72,0.0
18812,72,0.0
17941,72,0.0
17916,72,0.0
16732,72,0.0
29317,72,0.0
29317,72,0.0
34705,72,0.0
1994,72,0.0
183,72,0.0
648,72,0.0
65,72,0.0
9370,72,0.0
69741,72,0.0
201938,72,0.0
50,72,0.0
50,72,0.0
15395,72,0.0
23520,72,0.0
25483,72,0.0
23787,72,0.0
22872,72,0.0
23985,72,0.0
24187,72,0.0
24340,72,0.0
24012,72,0.0
50,72,0.0
50,72,0.0
22899,91,0.0
22496,100,0.0
23148,109,0.0
23786,118,0.0
23786,127,0.0
64617,146,0.0
136781,155,0.0
118817,164,0.0
117942,173,0.0
127317,182,0.0
127317,191,0.0
4884,210,0.0
140242,191,0.0
341440,182,0.0
357409,173,0.0
251371,164,0.0
251371,154,0.0
368617,136,0.0
417213,127,0.0
346585,118,0.0
334941,108,0.0
311594,99,0.0
95005,90,0.0
113,72,0.0
39054,72,0.0
107444,72,0.0
119158,72,0.0
123726,72,0.0
126639,72,0.0
122065,72,0.0
121889,72,0.0
126384,72,0.0
124115,72,0.0
127912,72,0.0
7395,72,0.0
1690,73,0.0
23090,73,0.0
20766,73,0.0
21932,73,0.0
21503,73,0.0
19914,73,0.0
21771,73,0.0
28246,73,0.0
154911,73,0.0
291043,73,0.0
10196,73,0.0
4597,73,0.0
17878,73,0.0
18972,73,0.0
20583,73,0.0
18983,73,0.0
19887,73,0.0
20791,73,0.0
19712,73,0.0
19823,73,0.0
20245,73,0.0
17522,73,0.0
50,72,0.0
14170,72,0.0
30375,72,0.0
32296,72,0.0
30135,72,0.0
31265,72,0.0
28953,72,0.0
28626,72,0.0
30346,72,0.0
27641,72,0.0
16837,72,0.0
50,72,0.0
26343,72,0.0
27615,72,0.0
65192,72,0.0
151750,72,0.0
156306,72,0.0
154664,72,0.0
149721,72,0.0
159542,72,0.0
160590,72,0.0
34455,72,0.0
50,72,0.0
28245,72,0.0
38485,72,0.0
290352,72,0.0
386209,72,0.0
397391,72,0.0
343359,72,0.0
261243,72,0.0
297321,72,0.0
295387,72,0.0
272070,72,0.0
261244,72,0.0
261244,72,0.0
50,72,0.0
16270,73,0.0
22041,74,0.0
121513,74,0.0
51969,75,0.0
103296,75,0.0
144480,75,0.0
144480,76,0.0
144993,77,0.0
157485,77,0.0
