DL_bitrate,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
100139,74,0.0
97341,74,0.0
83673,73,0.0
73065,73,0.0
75283,73,0.0
78848,73,0.0
86269,73,0.0
50,73,0.0
10627,73,0.0
15507,73,0.0
51185,73,0.0
80136,73,0.0
77513,73,0.0
71326,73,0.0
73591,73,0.0
88094,73,0.0
67871,73,0.0
80717,73,0.0
88837,73,0.0
19171,73,0.0
19171,74,0.0
15625,74,0.0
14769,74,0.0
35947,74,0.0
71399,74,0.0
52656,74,0.0
67645,74,0.0
78558,74,0.0
77565,74,0.0
71280,74,0.0
49198,74,0.0
50,74,0.0
21526,75,0.0
45202,75,0.0
48338,75,0.0
42510,75,0.0
44233,75,0.0
51358,75,0.0
49494,75,0.0
40608,75,0.0
42044,75,0.0
35950,75,0.0
38255,75,0.0
5706,75,0.0
5706,75,0.0
12662,75,0.0
31575,75,0.0
44731,75,0.0
39410,75,0.0
46879,75,0.0
42391,75,0.0
49846,75,0.0
41499,75,0.0
54323,75,0.0
49465,75,0.0
14559,75,0.0
50,75,0.0
50,75,0.0
13618,75,0.0
13878,75,0.0
13184,75,0.0
13310,75,0.0
19231,75,0.0
39320,75,0.0
59374,75,0.0
61004,75,0.0
54678,75,0.0
49582,75,0.0
43142,75,0.0
50,75,0.0
4572,76,0.0
8902,76,0.0
13985,76,0.0
13323,76,0.0
13666,76,0.0
13726,76,0.0
13774,76,0.0
11703,76,0.0
12207,76,0.0
12473,76,0.0
12341,76,0.0
5043,76,0.0
11699,76,0.0
12684,76,0.0
12702,76,0.0
14104,76,0.0
14447,76,0.0
13406,76,0.0
11983,76,0.0
13797,76,0.0
14625,76,0.0
13479,76,0.0
50,76,0.0
6009,75,0.0
17633,75,0.0
17141,75,0.0
17464,75,0.0
17001,75,0.0
16129,75,0.0
17753,74,0.0
53355,74,0.0
54222,74,0.0
60356,74,0.0
26592,74,0.0
26592,74,0.0
16204,74,0.0
15290,74,0.0
16467,74,0.0
15947,74,0.0
15942,74,0.0
17736,74,0.0
17477,74,0.0
18578,74,0.0
14250,74,0.0
16783,74,0.0
11785,74,0.0
50,74,0.0
7228,74,0.0
16855,74,0.0
17305,74,0.0
16437,74,0.0
17008,74,0.0
15662,74,0.0
15635,75,0.0
15925,75,0.0
45092,75,0.0
53313,75,0.0
18174,75,0.0
18174,75,0.0
16856,75,0.0
16688,75,0.0
16804,75,0.0
15760,75,0.0
18625,75,0.0
51804,75,0.0
59668,75,0.0
67672,75,0.0
47574,75,0.0
70157,75,0.0
44330,75,0.0
50,75,0.0
9948,75,0.0
14849,75,0.0
15194,75,0.0
16600,76,0.0
16146,76,0.0
27509,76,0.0
71250,76,0.0
74527,76,0.0
72880,77,0.0
78961,77,0.0
19932,77,0.0
19932,77,0.0
13227,77,0.0
15121,77,0.0
15420,76,0.0
29359,76,0.0
43828,76,0.0
47332,76,0.0
49352,75,0.0
51360,75,0.0
52491,75,0.0
39189,75,0.0
17953,74,0.0
50,74,0.0
10505,74,0.0
14713,74,0.0
16778,74,0.0
14718,74,0.0
15394,74,0.0
15848,74,0.0
13864,75,0.0
15921,75,0.0
15334,75,0.0
15331,75,0.0
9963,75,0.0
4289,76,0.0
36792,76,0.0
45122,76,0.0
36258,76,0.0
30977,76,0.0
38816,76,0.0
21147,76,0.0
40042,76,0.0
33397,76,0.0
43081,76,0.0
25025,76,0.0
53,76,0.0
10704,75,0.0
15543,75,0.0
14413,75,0.0
14300,75,0.0
27009,75,0.0
37154,75,0.0
48053,74,0.0
70341,74,0.0
53205,74,0.0
66550,74,0.0
55723,74,0.0
50,74,0.0
4871,73,0.0
14047,73,0.0
14586,73,0.0
14651,73,0.0
13043,73,0.0
14972,73,0.0
13622,73,0.0
15003,73,0.0
15256,73,0.0
15478,73,0.0
4560,73,0.0
50,73,0.0
12906,73,0.0
12763,73,0.0
11940,73,0.0
11207,73,0.0
17286,73,0.0
27144,73,0.0
39704,73,0.0
53162,73,0.0
39708,73,0.0
38164,73,0.0
25920,73,0.0
50,73,0.0
50,74,0.0
26812,74,0.0
29932,74,0.0
34294,74,0.0
24840,74,0.0
32022,74,0.0
35979,74,0.0
27730,74,0.0
31222,74,0.0
25624,74,0.0
24747,74,0.0
10053,74,0.0
50,74,0.0
11351,74,0.0
10949,74,0.0
8266,74,0.0
20936,74,0.0
30093,74,0.0
28969,74,0.0
35082,74,0.0
35760,74,0.0
27844,74,0.0
44870,74,0.0
40117,74,0.0
50,74,0.0
5798,74,0.0
14525,74,0.0
38206,74,0.0
43748,74,0.0
18544,74,0.0
26102,74,0.0
25752,74,0.0
7446,74,0.0
67,74,0.0
50,74,0.0
111,74,0.0
55,74,0.0
50,74,0.0
50,75,0.0
50,75,0.0
100,75,0.0
221,75,0.0
446,75,0.0
189,75,0.0
50,76,0.0
50,76,0.0
616,76,13.3
1702,76,20.0
3283,76,26.7
7430,76,33.3
10088,79,40.0
9554,83,46.7
14375,86,53.3
13682,90,60.0
9026,93,66.7
9557,97,73.3
6116,100,80.0
353,104,80.0
50,111,80.0
50,114,73.3
50,118,66.7
50,121,60.0
50,129,46.7
50,129,40.0
279,129,33.3
412,129,26.7
168,129,20.0
168,129,13.3
50,129,13.3
1396,129,13.3
580,129,20.0
167,129,26.7
50,129,33.3
50,129,40.0
50,129,46.7
50,129,53.3
50,126,60.0
50,123,66.7
50,120,73.3
50,117,80.0
55,114,86.7
50,108,100.0
50,105,93.3
50,87,53.3
50,85,46.7
211,85,40.0
581,85,33.3
1373,85,26.7
66,85,13.3
50,85,6.7
380,114,2.7
618,128,4.0
111,143,5.3
145,157,6.7
1235,172,8.0
50,186,9.3
145,201,10.7
133,215,12.0
122,230,13.3
50,244,14.7
50,259,16.0
50,273,17.3
50,275,17.3
55,261,16.0
50,248,14.7
50,234,13.3
50,220,12.0
50,206,10.7
50,193,9.3
50,165,6.7
7082,151,5.3
50,137,4.0
50,123,2.7
114,109,1.3
3336,94,0.0
3437,94,0.0
1446,93,0.0
50,92,0.0
50,92,0.0
1732,95,0.0
1319,97,0.0
166,99,0.0
78,101,0.0
268,103,0.0
445,105,0.0
167,107,0.0
234,109,0.0
535,111,0.0
50,113,0.0
50,115,0.0
166,117,0.0
378,116,0.0
178,116,0.0
123,115,0.0
111,114,0.0
50,113,0.0
78,113,0.0
50,112,0.0
50,111,0.0
50,110,0.0
50,110,0.0
50,109,0.0
1614,103,0.0
4369,101,0.0
10180,99,0.0
16271,97,0.0
17086,94,0.0
5126,92,0.0
9575,90,0.0
40286,88,0.0
49201,86,0.0
36564,83,0.0
13616,81,0.0
13616,79,0.0
19787,75,0.0
18007,75,0.0
11429,75,0.0
17918,76,0.0
17514,76,0.0
18841,76,0.0
26467,76,0.0
53713,76,0.0
67392,77,0.0
37520,77,0.0
38179,77,0.0
50,77,0.0
28975,78,0.0
48895,78,0.0
56765,79,0.0
80729,79,0.0
94136,80,0.0
67411,80,0.0
64800,81,0.0
70931,81,0.0
70431,82,0.0
38365,82,0.0
41687,83,0.0
6079,84,0.0
6079,84,0.0
15020,83,0.0
15979,83,0.0
8352,82,0.0
12506,81,0.0
14466,81,0.0
16646,80,0.0
15131,79,0.0
35933,79,0.0
49396,78,0.0
42066,77,0.0
20306,77,0.0
50,76,0.0
10057,75,0.0
15849,75,0.0
16040,75,0.0
15596,75,0.0
15404,75,0.0
14807,75,0.0
14457,75,0.0
16382,75,0.0
15711,75,0.0
15864,75,0.0
50,75,0.0
3510,75,0.0
15922,75,0.0
14989,75,0.0
15693,75,0.0
14136,75,0.0
14778,75,0.0
15127,75,0.0
16680,75,0.0
14385,75,0.0
15738,75,0.0
8042,75,0.0
50,75,0.0
14432,75,0.0
11160,75,0.0
17124,75,0.0
21302,75,0.0
50229,75,0.0
48674,75,0.0
39692,75,0.0
57588,75,0.0
30558,75,0.0
37573,75,0.0
45128,75,0.0
50,75,0.0
3907,75,0.0
26583,75,0.0
70809,75,0.0
42158,75,0.0
67981,75,0.0
61756,75,0.0
67176,75,0.0
61536,75,0.0
51413,75,0.0
35262,75,0.0
37587,75,0.0
50,75,0.0
34849,75,0.0
38345,75,0.0
41507,75,0.0
59056,75,0.0
44088,75,0.0
40184,75,0.0
37464,75,0.0
40346,75,0.0
53280,75,0.0
38248,75,0.0
40381,75,0.0
1007,75,0.0
1007,74,0.0
35205,74,0.0
40237,74,0.0
39414,74,0.0
43662,74,0.0
43171,74,0.0
41480,74,0.0
36521,74,0.0
43928,74,0.0
42343,74,0.0
38459,74,0.0
38459,74,0.0
22693,74,0.0
26833,74,0.0
27671,74,0.0
36967,75,0.0
28782,75,0.0
32206,75,0.0
40519,75,0.0
30154,75,0.0
49858,76,0.0
41943,76,0.0
36783,76,0.0
2200,76,0.0
2200,76,0.0
15527,76,0.0
26755,76,0.0
36832,76,0.0
38763,75,0.0
37297,75,0.0
30213,75,0.0
32546,75,0.0
26918,75,0.0
37337,74,0.0
30220,74,0.0
17189,74,0.0
731,77,0.0
17537,79,0.0
30302,81,0.0
40162,83,0.0
41867,84,0.0
23449,86,0.0
38067,88,0.0
23849,90,0.0
18920,92,0.0
18078,93,0.0
9224,95,0.0
1790,97,0.0
500,98,0.0
992,96,0.0
123,95,0.0
50,93,0.0
957,92,0.0
123,90,0.0
178,89,0.0
212,87,0.0
1907,86,0.0
1966,84,0.0
690,83,0.0
390,80,0.0
247,79,0.0
1233,79,0.0
1376,79,0.0
2088,79,0.0
3805,79,0.0
2654,79,0.0
50,80,0.0
1178,80,0.0
703,80,0.0
544,80,0.0
133,80,0.0
1020,80,0.0
1544,82,0.0
50,82,0.0
156,83,0.0
671,83,0.0
1766,84,0.0
301,84,0.0
50,85,0.0
561,85,0.0
2265,86,0.0
1189,86,0.0
50,87,0.0
356,86,0.0
388,86,0.0
100,85,0.0
178,85,0.0
100,84,0.0
546,83,0.0
222,82,0.0
111,81,0.0
514,81,0.0
77,80,0.0
50,78,0.0
50,77,0.0
30445,77,0.0
31222,77,0.0
31220,77,0.0
30126,77,0.0
31585,77,0.0
29140,77,0.0
27309,77,0.0
27196,77,0.0
166842,77,0.0
131962,77,0.0
50,77,0.0
17354,76,0.0
181850,76,0.0
235690,76,0.0
226146,76,0.0
208426,75,0.0
216540,75,0.0
196131,75,0.0
206923,75,0.0
165952,75,0.0
181854,74,0.0
55367,74,0.0
50,74,0.0
200952,74,0.0
230398,75,0.0
215276,75,0.0
196150,75,0.0
204424,75,0.0
213530,76,0.0
212106,76,0.0
214812,76,0.0
212630,76,0.0
202395,77,0.0
21537,77,0.0
21537,77,0.0
128098,77,0.0
241716,77,0.0
263811,77,0.0
217165,77,0.0
170196,77,0.0
186909,77,0.0
178412,76,0.0
163115,76,0.0
152861,76,0.0
165210,76,0.0
116756,76,0.0
50,76,0.0
50,76,0.0
224512,75,0.0
222637,75,0.0
240491,75,0.0
172496,75,0.0
166084,75,0.0
174984,75,0.0
176408,75,0.0
178673,75,0.0
185736,75,0.0
174582,75,0.0
62328,75,0.0
50,74,0.0
211231,74,0.0
222617,74,0.0
180783,74,0.0
180441,74,0.0
192202,74,0.0
195201,74,0.0
188407,73,0.0
186622,73,0.0
203935,73,0.0
177714,73,0.0
182660,73,0.0
50,73,0.0
11851,73,0.0
136808,73,0.0
289813,73,0.0
192556,73,0.0
213145,73,0.0
247637,73,0.0
229045,73,0.0
204035,73,0.0
155761,73,0.0
114934,73,0.0
61104,73,0.0
50,73,0.0
32740,74,0.0
61754,74,0.0
67672,74,0.0
76213,74,0.0
49677,74,0.0
48029,74,0.0
55219,75,0.0
61246,75,0.0
70055,75,0.0
71692,75,0.0
52751,75,0.0
50,75,0.0
62605,76,0.0
179405,76,0.0
124228,76,0.0
117614,76,0.0
86938,76,0.0
70561,76,0.0
80182,76,0.0
83737,76,0.0
88860,76,0.0
95423,76,0.0
22839,76,0.0
22839,75,0.0
29386,75,0.0
29879,75,0.0
29811,75,0.0
30271,75,0.0
30943,75,0.0
69129,74,0.0
194548,74,0.0
195371,74,0.0
157664,74,0.0
95619,74,0.0
50,74,0.0
18095,74,0.0
24164,74,0.0
24440,74,0.0
23538,74,0.0
24194,74,0.0
24376,74,0.0
24017,74,0.0
23522,74,0.0
24242,74,0.0
24193,74,0.0
19965,74,0.0
50,74,0.0
50,74,0.0
24999,75,0.0
26424,75,0.0
58682,75,0.0
171485,75,0.0
167750,75,0.0
156579,75,0.0
245863,75,0.0
209451,75,0.0
213364,75,0.0
33974,75,0.0
33974,75,0.0
17710,75,0.0
20301,75,0.0
20548,75,0.0
70049,75,0.0
214398,75,0.0
197964,75,0.0
136174,75,0.0
181053,75,0.0
139204,75,0.0
143711,75,0.0
122565,75,0.0
50,75,0.0
9170,75,0.0
74331,75,0.0
96704,75,0.0
135537,75,0.0
152593,74,0.0
117520,74,0.0
105336,74,0.0
110283,74,0.0
107408,74,0.0
121586,73,0.0
51698,73,0.0
50,73,0.0
55540,73,0.0
87422,73,0.0
88523,73,0.0
82604,73,0.0
87301,73,0.0
87474,73,0.0
90496,74,0.0
82325,74,0.0
89992,74,0.0
91872,74,0.0
91236,74,0.0
50,74,0.0
9319,75,0.0
57854,75,0.0
78907,75,0.0
72008,75,0.0
58268,75,0.0
52733,75,0.0
57497,75,0.0
54255,75,0.0
67137,75,0.0
63918,75,0.0
39702,75,0.0
39702,75,0.0
31183,75,0.0
59410,75,0.0
64156,75,0.0
70585,75,0.0
58742,75,0.0
51598,75,0.0
67788,75,0.0
