DL_bitrate_SMOOTH,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
12992.4,84,0.0
16378.0,84,0.0
18716.8,84,0.0
31853.2,84,0.0
45215.4,84,0.0
60201.2,84,0.0
87861.0,83,0.0
88922.6,83,0.0
89328.4,83,0.0
88309.4,83,0.0
35299.4,83,0.0
20546.2,83,0.0
8467.2,83,0.0
11149.2,83,0.0
13294.4,83,0.0
21525.8,83,0.0
47829.4,83,0.0
78589.0,83,0.0
110599.8,83,0.0
141982.8,83,0.0
149572.8,83,0.0
120587.6,83,0.0
87146.4,84,0.0
52932.0,84,0.0
705.0,84,0.0
897.4,84,0.0
2075.0,84,0.0
2860.0,84,0.0
4401.2,85,0.0
5517.2,85,0.0
5714.4,85,0.0
4926.4,85,0.0
4918.0,85,0.0
3814.8,85,0.0
3830.8,86,0.0
3441.4,86,0.0
3990.0,86,0.0
8727.6,86,0.0
11123.4,86,0.0
13398.2,85,0.0
14025.4,85,0.0
10681.6,85,0.0
9196.6,84,0.0
6467.4,84,0.0
4474.6,84,0.0
2732.0,83,0.0
2727.6,83,0.0
977.2,83,0.0
1204.8,82,0.0
1392.6,82,0.0
2089.6,81,0.0
3993.6,81,0.0
4026.6,81,0.0
3326.0,81,0.0
5678.8,81,0.0
11016.0,80,0.0
15123.2,80,0.0
18554.4,80,0.0
19346.4,80,0.0
19287.6,80,0.0
18524.2,80,0.0
18110.2,80,0.0
17905.4,80,0.0
18116.6,80,0.0
14516.8,80,0.0
10973.4,80,0.0
7792.8,80,0.0
7832.6,80,0.0
10694.6,79,0.0
14250.2,79,0.0
17112.6,79,0.0
17827.8,79,0.0
18718.4,79,0.0
18506.6,79,0.0
18706.2,79,0.0
18513.2,79,0.0
15388.2,79,0.0
11482.6,79,0.0
7795.2,79,0.0
5726.8,79,0.0
5059.0,79,0.0
7086.8,79,0.0
10746.6,79,0.0
12467.2,79,0.0
11993.4,79,0.0
11033.8,79,0.0
8738.4,79,0.0
6050.4,79,0.0
6137.8,79,0.0
7571.6,79,0.0
6016.6,79,0.0
5427.4,79,0.0
6525.2,79,0.0
13795.8,79,0.0
20143.8,79,0.0
26808.6,79,0.0
30656.8,79,0.0
31106.6,79,0.0
30522.6,79,0.0
29641.0,79,0.0
28624.2,79,0.0
28785.0,79,0.0
23142.4,79,0.0
17572.6,79,0.0
10696.6,79,0.0
8608.0,80,0.0
12593.2,80,0.0
16657.2,80,0.0
20137.6,80,0.0
20320.4,80,0.0
20392.2,80,0.0
20398.2,80,0.0
18296.0,80,0.0
14604.8,80,0.0
10395.2,80,0.0
10929.0,80,0.0
17583.4,80,0.0
23978.8,80,0.0
29825.2,80,0.0
31076.0,80,0.0
30772.6,80,0.0
25250.4,80,0.0
21806.0,80,0.0
20091.4,80,0.0
17654.4,80,0.0
12793.0,80,0.0
10259.6,80,0.0
8941.6,80,0.0
3819.8,82,0.0
4954.6,83,0.0
6795.4,84,0.0
7539.2,85,0.0
6940.4,86,0.0
5903.0,87,0.0
4770.2,88,0.0
3383.0,89,0.0
1563.6,90,0.0
511.0,91,0.0
680.2,92,0.0
4073.8,93,0.0
12468.6,93,0.0
17101.0,92,0.0
21313.6,91,0.0
22337.0,90,0.0
22601.8,89,0.0
59441.2,87,0.0
92883.6,86,0.0
135689.6,85,0.0
171604.0,84,0.0
155762.6,83,0.0
125553.6,82,0.0
90198.2,81,0.0
46890.4,81,0.0
10341.8,91,0.0
14741.4,102,0.0
46654.0,123,0.0
102326.2,134,0.0
169628.2,145,0.0
224632.0,155,0.0
278812.0,155,2.7
316742.6,155,5.3
259892.2,155,8.0
188672.8,155,8.0
129269.0,155,8.0
69865.8,155,8.0
2740.4,155,8.0
118.4,155,8.0
175.8,144,8.0
402.2,122,8.0
5655.0,111,8.0
5538.2,101,8.0
5481.2,90,8.0
9785.0,79,8.0
15659.8,79,2.7
21082.6,79,0.0
30966.8,79,0.0
59552.2,79,0.0
89524.0,79,0.0
116214.4,79,0.0
145764.0,79,0.0
146604.2,79,0.0
114936.2,79,0.0
79334.6,79,0.0
47177.6,79,0.0
12366.2,79,0.0
3736.8,79,0.0
8127.6,79,0.0
31052.6,79,0.0
66640.2,79,0.0
101465.6,79,0.0
136324.0,79,0.0
170323.4,79,0.0
190118.8,79,0.0
197227.2,79,0.0
198069.2,79,0.0
161846.4,79,0.0
127039.2,79,0.0
89821.4,79,0.0
18846.0,79,0.0
19962.8,79,0.0
21341.6,79,0.0
26810.0,79,0.0
28428.8,79,0.0
28683.2,79,0.0
28988.8,79,0.0
29141.6,79,0.0
25934.4,79,0.0
20265.6,79,0.0
14417.2,79,0.0
12679.4,79,0.0
12716.6,79,0.0
17264.4,79,0.0
22085.2,79,0.0
39490.4,79,0.0
75183.6,79,0.0
110806.6,79,0.0
150000.8,79,0.0
190795.8,79,0.0
200410.8,79,0.0
160541.0,79,0.0
120408.4,79,0.0
91188.0,79,0.0
96788.6,79,0.0
138708.6,79,0.0
178796.2,79,0.0
203639.2,79,0.0
203820.8,79,0.0
198710.8,79,0.0
189891.0,79,0.0
191819.2,79,0.0
171215.2,79,0.0
131317.2,79,0.0
93877.8,79,0.0
93151.2,79,0.0
109534.6,79,0.0
146803.0,79,0.0
183696.8,79,0.0
188639.4,79,0.0
195088.2,79,0.0
194220.6,79,0.0
187746.2,79,0.0
194331.0,79,0.0
157014.8,79,0.0
114461.0,79,0.0
75384.8,79,0.0
48390.0,79,0.0
13116.2,79,0.0
17233.8,79,0.0
28093.0,79,0.0
49024.2,79,0.0
79729.8,79,0.0
116142.4,79,0.0
153093.8,79,0.0
182695.2,79,0.0
172176.0,79,0.0
137671.2,79,0.0
96853.4,79,0.0
60590.4,79,0.0
15491.6,79,0.0
20794.4,79,0.0
26353.2,79,0.0
27262.8,79,0.0
35101.2,79,0.0
29867.6,79,0.0
24570.6,79,0.0
22424.6,79,0.0
7307.8,80,0.0
7526.6,81,0.0
7020.2,83,0.0
4868.8,84,0.0
2448.8,86,0.0
954.0,88,0.0
9018.4,90,0.0
13256.8,91,0.0
17034.6,92,0.0
20085.2,93,0.0
20894.4,94,0.0
21313.4,94,0.0
21442.4,94,0.0
22884.6,94,0.0
22641.4,94,0.0
20526.2,94,0.0
16132.8,94,0.0
11665.4,94,0.0
9496.6,94,0.0
16334.6,94,0.0
28758.0,94,0.0
37670.6,95,0.0
44716.0,95,0.0
44500.8,95,0.0
44926.4,95,0.0
40676.4,96,0.0
41330.2,96,0.0
32724.8,96,0.0
27777.2,96,0.0
19797.4,97,0.0
13508.6,97,0.0
7173.0,97,0.0
7667.6,97,0.0
8988.6,96,0.0
8120.6,96,0.0
8657.2,96,0.0
13405.0,96,0.0
16215.8,95,0.0
18185.0,95,0.0
21246.2,95,0.0
18669.8,95,0.0
11752.8,94,0.0
7617.2,94,0.0
6931.6,94,0.0
15239.6,92,0.0
24469.8,91,0.0
32865.0,90,0.0
31073.0,89,0.0
25552.2,88,0.0
19413.8,87,0.0
7151.0,85,0.0
7460.8,84,0.0
7462.4,83,0.0
6728.4,82,0.0
4096.2,81,0.0
5808.2,79,1.3
7004.8,80,2.7
7980.8,80,4.0
9017.6,81,5.3
7216.0,81,6.7
5510.0,82,8.0
4833.6,82,9.3
6497.4,83,10.7
9017.2,84,13.3
8495.4,84,14.7
7973.6,85,16.0
5332.8,85,17.3
3582.8,86,18.7
7152.0,86,17.3
9542.0,85,16.0
12576.4,85,14.7
13864.4,85,13.3
11347.2,84,12.0
8543.0,84,10.7
7771.6,83,9.3
7475.8,83,8.0
7158.8,83,6.7
6657.0,82,5.3
6655.0,82,4.0
8880.2,81,2.7
13822.0,81,0.0
18398.4,81,0.0
22974.8,81,0.0
22536.6,81,0.0
16724.8,81,0.0
12763.8,81,0.0
8189.4,81,0.0
4828.2,81,0.0
2593.6,81,0.0
764.2,81,0.0
1000.2,81,0.0
7985.8,80,0.0
9843.2,80,0.0
10557.4,80,0.0
7109.6,80,0.0
5144.4,80,0.0
4744.4,80,0.0
4685.4,80,0.0
5441.8,80,0.0
6465.2,80,0.0
5124.4,80,0.0
3927.0,80,0.0
2803.6,80,0.0
3430.2,80,0.0
4022.6,80,0.0
5377.0,80,0.0
7042.0,80,0.0
8810.2,80,0.0
9166.2,80,0.0
9267.6,80,0.0
9664.2,80,0.0
9423.6,80,0.0
8518.0,80,0.0
6478.0,80,0.0
4643.0,80,0.0
3597.8,80,0.0
3639.0,80,0.0
5126.6,80,0.0
7231.6,80,0.0
7712.8,80,0.0
7701.2,80,0.0
8406.8,80,0.0
8899.0,80,0.0
9161.2,80,0.0
9672.8,80,0.0
8241.4,80,0.0
6306.8,80,0.0
6398.0,80,0.0
8819.8,79,0.0
12822.4,79,0.0
17272.4,79,0.0
19526.8,79,0.0
19874.2,79,0.0
19960.4,79,0.0
20010.0,79,0.0
19436.8,79,0.0
17655.4,79,0.0
14014.0,79,0.0
10473.8,79,0.0
7275.8,79,0.0
10118.0,79,0.0
12936.8,79,0.0
14532.6,79,0.0
14642.8,79,0.0
15892.8,79,0.0
16214.4,79,0.0
16758.8,79,0.0
14377.0,79,0.0
11260.4,79,0.0
7842.8,79,0.0
6917.8,79,0.0
7670.2,79,0.0
10285.6,79,0.0
12768.6,79,0.0
13768.6,79,0.0
16141.8,79,0.0
14460.2,79,0.0
12107.6,79,0.0
10611.6,79,0.0
7813.6,79,0.0
3991.0,79,0.0
2451.8,79,0.0
3097.0,79,0.0
5836.8,80,0.0
6908.4,80,0.0
8134.0,80,0.0
8361.8,80,0.0
6849.2,80,0.0
6582.0,80,0.0
7927.6,80,0.0
8556.2,80,0.0
8705.2,80,0.0
7452.0,80,0.0
6112.8,80,0.0
4786.4,80,0.0
4505.8,79,0.0
6969.6,79,0.0
8183.8,79,0.0
8822.8,79,0.0
9498.0,79,0.0
9117.4,79,0.0
8907.4,79,0.0
9198.6,79,0.0
8928.6,79,0.0
6679.4,79,0.0
4519.0,79,0.0
3272.8,79,0.0
4723.8,79,0.0
26332.4,80,0.0
31723.8,81,0.0
43712.2,82,0.0
51687.0,82,0.0
52275.4,83,0.0
50065.2,83,0.0
51397.8,84,0.0
45826.4,85,0.0
36135.0,85,0.0
16215.8,86,0.0
4097.0,86,0.0
3242.2,86,0.0
2796.8,85,0.0
3173.0,85,0.0
3323.6,84,0.0
4856.8,84,0.0
5832.2,83,0.0
5408.0,83,0.0
4744.4,82,0.0
3373.8,82,0.0
2548.0,82,0.0
2655.6,81,0.0
3651.2,81,0.0
4916.4,82,0.0
5459.4,82,0.0
6126.0,82,0.0
7165.4,82,0.0
10804.4,82,0.0
19067.8,83,0.0
17708.6,83,0.0
16053.4,83,0.0
15234.8,83,0.0
6359.0,84,0.0
13114.4,84,0.0
21880.8,84,0.0
28091.0,84,0.0
32004.2,84,0.0
35039.4,84,0.0
34250.2,85,0.0
31011.0,85,0.0
25057.4,85,0.0
20165.8,85,0.0
14148.8,85,0.0
9999.6,85,0.0
7244.0,86,0.0
9241.6,87,0.0
14014.8,87,0.0
18678.0,88,0.0
24145.6,88,0.0
28185.4,89,0.0
31494.6,89,0.0
35573.0,90,0.0
37434.4,90,0.0
30166.8,91,0.0
23828.0,91,0.0
17664.8,92,0.0
9799.4,91,0.0
2450.4,91,0.0
3493.6,90,0.0
4346.6,89,0.0
4669.6,89,0.0
4549.8,88,0.0
4320.6,87,0.0
4171.4,86,0.0
4161.0,85,0.0
3606.8,85,0.0
2740.4,84,0.0
1977.6,83,0.0
2045.2,82,0.0
3736.0,81,0.0
5064.6,81,0.0
6393.2,82,0.0
7048.0,82,0.0
7108.6,82,0.0
7291.2,82,0.0
8042.2,83,0.0
9853.8,83,0.0
12337.0,83,0.0
13325.0,83,0.0
11754.0,84,0.0
9674.0,84,0.0
7250.4,84,0.0
4500.2,84,0.0
4309.6,84,0.0
5760.2,84,0.0
6001.8,84,0.0
5860.6,84,0.0
5820.4,84,0.0
6572.8,84,0.0
7943.4,84,0.0
9227.0,84,0.0
8021.0,84,0.0
7104.4,84,0.0
5417.8,84,0.0
4951.0,84,0.0
5272.6,84,0.0
6950.8,84,0.0
8083.2,84,0.0
7193.0,84,0.0
7270.6,84,0.0
7553.2,84,0.0
7383.0,84,0.0
6936.8,84,0.0
5958.4,84,0.0
4192.6,84,0.0
3032.8,84,0.0
2333.8,83,0.0
3074.0,83,0.0
4571.0,83,0.0
5907.6,83,0.0
6397.0,83,0.0
6490.2,83,0.0
6698.8,83,0.0
6358.2,83,0.0
6003.4,83,0.0
4703.0,83,0.0
3680.6,83,0.0
2521.2,83,0.0
2113.4,83,0.0
3124.0,83,0.0
4061.6,83,0.0
4418.4,83,0.0
4426.8,83,0.0
4831.4,83,0.0
4765.8,83,0.0
4866.8,83,0.0
4208.4,83,0.0
3460.8,83,0.0
2297.0,83,0.0
2088.6,83,0.0
3211.0,84,0.0
4491.8,84,0.0
5910.8,84,0.0
6418.0,84,0.0
6799.0,84,0.0
6763.4,84,0.0
6698.8,84,0.0
5441.4,84,0.0
4153.2,84,0.0
2778.4,84,0.0
2988.2,84,0.0
4136.8,83,0.0
5720.8,83,0.0
7852.6,83,0.0
7675.8,83,0.0
9031.8,83,0.0
8979.2,82,0.0
9545.2,82,0.0
10531.8,82,0.0
9488.2,82,0.0
6548.0,82,0.0
6005.0,82,0.0
3213.2,81,0.0
4473.2,81,0.0
5544.2,81,0.0
6119.6,81,0.0
6906.8,81,0.0
8377.8,81,0.0
9554.0,81,0.0
10520.2,80,0.0
11025.4,80,0.0
8589.0,80,0.0
6152.6,80,0.0
4804.4,80,0.0
5886.4,80,0.0
4767.2,80,0.0
6411.8,80,0.0
7839.4,80,0.0
8499.0,80,0.0
7751.6,80,0.0
8962.0,80,0.0
10124.0,80,0.0
11286.0,80,0.0
10359.0,82,0.0
9079.4,83,0.0
6416.6,84,0.0
5885.8,86,0.0
5729.4,89,0.0
10034.8,90,0.0
11687.2,91,0.0
11240.6,93,0.0
8830.6,94,0.0
3658.8,94,0.0
2445.2,94,0.0
5025.4,94,0.0
8230.4,92,0.0
11622.4,91,0.0
14237.2,89,0.0
16232.8,88,0.0
16605.0,87,0.0
13400.4,85,0.0
10008.8,84,0.0
9646.8,82,0.0
9262.2,80,0.0
12390.2,80,0.0
15139.8,80,0.0
15313.0,80,0.0
15046.8,80,0.0
14631.0,80,0.0
13636.4,80,0.0
11237.8,80,0.0
10327.2,80,0.0
7566.2,80,0.0
4616.6,80,0.0
2483.0,80,0.0
9219.6,79,0.0
24052.2,79,0.0
64701.8,79,0.0
113421.6,79,0.0
160804.6,79,0.0
212153.2,79,0.0
252764.6,79,0.0
267024.2,79,0.0
221992.0,79,0.0
177081.6,79,0.0
121473.4,79,0.0
67399.6,79,0.0
11231.0,79,0.0
7133.4,79,0.0
8526.0,79,0.0
9238.4,79,0.0
10585.2,79,0.0
11789.8,79,0.0
13815.2,79,0.0
17695.2,79,0.0
19112.0,79,0.0
14339.6,79,0.0
10852.6,79,0.0
6869.6,79,0.0
4329.0,79,0.0
6346.4,79,0.0
9773.6,79,0.0
10595.2,79,0.0
11882.8,79,0.0
14102.6,79,0.0
22967.6,79,0.0
30429.4,79,0.0
40830.2,79,0.0
38012.2,79,0.0
34285.2,79,0.0
26834.8,79,0.0
22781.0,79,6.7
46910.0,79,13.3
85036.4,79,20.0
140429.0,79,26.7
176690.8,79,33.3
233404.2,79,40.0
261066.2,79,46.7
262869.4,80,53.3
245779.8,81,60.0
206964.6,82,66.7
143415.6,83,73.3
79112.0,84,80.0
40106.4,85,86.7
3841.0,88,86.7
4765.0,89,80.0
5689.0,90,73.3
6022.0,91,66.7
5321.8,92,60.0
5367.4,93,53.3
4731.6,94,46.7
5062.0,96,40.0
5896.8,96,33.3
9705.4,96,26.7
8406.0,96,20.0
8117.8,96,13.3
7307.4,96,6.7
6175.6,112,0.0
3636.4,145,0.0
4950.4,161,0.0
6379.4,178,0.0
9395.4,194,0.0
13268.8,211,0.0
15268.0,227,0.0
23234.2,244,0.0
23582.4,260,0.0
20304.4,277,0.0
16274.2,293,0.0
13484.2,310,0.0
8538.8,307,0.0
11612.6,290,0.0
15098.4,272,0.0
28836.6,255,0.0
60082.0,237,0.0
97590.8,220,0.0
133417.2,202,0.0
171197.8,185,0.0
195121.0,167,0.0
160385.8,150,0.0
119810.8,132,0.0
81199.6,115,0.0
43922.6,97,0.0
15516.4,80,0.0
20276.2,80,0.0
23907.6,80,0.0
24088.0,80,0.0
23951.8,80,0.0
23617.0,80,0.0
31289.8,80,0.0
34176.8,80,0.0
36814.4,80,0.0
32130.6,80,0.0
57261.8,80,0.0
116315.8,80,0.0
149244.6,80,0.0
195549.0,80,0.0
211369.0,80,0.0
215167.6,80,0.0
219861.8,80,0.0
223600.2,80,0.0
216113.0,80,0.0
207782.6,80,0.0
165025.2,80,0.0
120297.6,80,0.0
77619.2,80,0.0
11034.4,79,0.0
15689.2,79,0.0
20036.6,79,0.0
22697.8,79,0.0
22541.6,79,0.0
21731.0,79,0.0
21214.0,79,0.0
20578.2,79,0.0
17473.8,79,0.0
14059.0,79,0.0
10979.4,79,0.0
14888.0,79,1.3
42455.6,80,2.7
126920.2,81,5.3
158900.4,82,6.7
153846.0,83,8.0
125227.2,83,9.3
80764.2,84,10.7
49173.4,85,12.0
48298.4,85,13.3
73120.4,86,14.7
73120.6,87,16.0
72300.4,87,16.0
63130.6,87,16.0
1901.0,86,14.7
1914.0,86,13.3
1913.8,85,12.0
1699.6,85,10.7
1824.0,84,9.3
4464.2,84,8.0
6772.6,83,6.7
7826.2,83,5.3
7541.2,82,4.0
6070.8,82,2.7
4277.0,81,1.3
2856.8,80,0.0
6363.6,80,0.0
9434.8,80,0.0
10690.2,80,0.0
10188.6,80,0.0
9593.2,80,0.0
8984.4,80,0.0
9555.8,80,0.0
7484.4,80,0.0
5869.4,80,0.0
4430.8,80,0.0
4403.2,80,0.0
5855.2,80,0.0
7847.4,80,0.0
10201.0,80,0.0
11393.4,80,0.0
12380.0,80,0.0
14361.8,80,0.0
18120.2,80,0.0
19781.0,80,0.0
21552.4,80,0.0
18069.2,80,0.0
19153.6,79,0.0
17652.2,79,0.0
17973.6,79,0.0
19477.6,79,0.0
45865.0,79,0.0
68946.4,79,0.0
92558.4,79,0.0
115148.4,79,0.0
138884.6,79,0.0
129053.8,79,0.0
101369.2,79,0.0
73423.0,79,0.0
50000.0,79,0.0
12786.0,79,0.0
17510.0,79,0.0
21852.6,79,0.0
22527.6,79,0.0
22355.6,79,0.0
30648.8,79,0.0
53655.8,79,0.0
85186.6,79,0.0
107665.2,79,0.0
103274.2,79,0.0
90586.6,79,0.0
64326.0,79,0.0
34901.6,79,0.0
69597.2,79,0.0
104292.8,79,0.0
147100.2,79,0.0
197592.8,79,0.0
206091.2,79,0.0
215226.6,79,0.0
209959.0,79,0.0
180197.0,79,0.0
153642.8,79,0.0
110449.0,79,0.0
